
2018-11-09,212.79,215.51,209.1,210.77,32309082,32309082
2018-11-10,210.78,215.55,209.02,213.25,28019225,28019225
2018-11-11,213.27,213.99,209.0,212.54,28875079,28875079
2018-11-12,212.6,214.22,210.9,212.89,21271725,21271725
2018-11-13,212.91,213.8,209.2,209.84,24176049,24176049
2018-11-14,209.84,210.3,176.16,187.43,82531353,82531353
2018-11-15,187.43,190.0,170.99,184.35,81674273,81674273
2018-11-16,184.35,185.0,173.0,176.89,43450649,43450649
2018-11-17,176.93,177.91,173.94,176.2,25452515,25452515
2018-11-18,176.2,182.94,176.1,178.97,25261184,25261184
2018-11-19,179.04,179.33,146.47,150.81,94639227,94639227
2018-11-20,150.76,154.7,126.95,133.82,139191208,139191208
2018-11-21,133.68,142.01,127.15,138.23,97819681,97819681
2018-11-22,138.36,140.4,125.64,126.63,44837388,44837388
2018-11-23,126.58,128.9,118.56,125.02,62657024,62657024
2018-11-24,125.0,130.81,112.32,114.89,57264800,57264800
2018-11-25,114.83,122.35,102.95,118.67,93723314,93723314
2018-11-26,118.65,121.5,106.41,110.68,77209761,77209761
2018-11-27,110.66,114.31,102.36,111.43,56638056,56638056
2018-11-28,111.38,126.8,111.37,122.9,68485222,68485222
2018-11-29,122.88,124.0,114.78,117.98,57140533,57140533
2018-11-30,117.99,120.26,111.09,113.73,48362085,48362085
2018-12-01,113.71,120.8,111.35,118.1,38614493,38614493
2018-12-02,118.09,120.73,116.0,116.57,32184013,32184013
2018-12-03,116.63,116.96,106.7,108.76,36185196,36185196
2018-12-04,108.76,113.2,106.0,109.94,30365546,30365546
2018-12-05,109.92,110.58,102.38,102.71,37519336,37519336
2018-12-06,102.73,104.68,90.2,91.0,58114721,58114721
2018-12-07,91.18,96.9,82.07,93.05,90499447,90499447
2018-12-08,93.06,98.0,84.55,90.38,63224518,63224518
2018-12-09,90.39,98.7,88.63,93.26,48533111,48533111
2018-12-10,93.26,95.21,88.11,89.91,37180525,37180525
2018-12-11,89.88,91.65,85.83,87.76,30055007,30055007
2018-12-12,87.77,91.31,86.63,89.41,25500398,25500398
2018-12-13,89.39,90.71,84.71,86.34,29089359,29089359
2018-12-14,86.35,87.25,82.2,83.82,27041687,27041687
2018-12-15,83.82,85.0,81.79,83.76,18169124,18169124
2018-12-16,83.75,87.64,83.73,84.67,20783723,20783723
2018-12-17,84.68,97.0,84.4,94.02,42965553,42965553
2018-12-18,94.03,101.3,91.34,100.39,50202945,50202945
2018-12-19,100.39,107.55,97.75,98.74,84862730,84862730
2018-12-20,98.73,116.0,97.88,114.05,93128082,93128082
2018-12-21,113.71,118.0,104.76,107.69,74510414,74510414
2018-12-22,107.67,115.5,105.38,115.2,44814571,44814571
2018-12-23,115.18,131.94,114.91,129.03,118250392,118250392
2018-12-24,129.03,157.67,128.8,138.03,190137361,190137361
2018-12-25,138.01,139.26,119.68,127.6,136600862,136600862
2018-12-26,127.61,135.32,122.51,129.35,102196717,102196717
2018-12-27,129.35,131.09,111.22,113.8,90456912,90456912
2018-12-28,113.75,136.66,111.87,135.3,111865576,111865576
2018-12-29,135.3,145.42,128.5,132.89,136479145,136479145
2018-12-30,133.0,139.0,127.03,137.77,94804050,94804050
2018-12-31,137.81,138.66,128.7,131.45,64763118,64763118
2019-01-01,131.45,140.67,130.0,139.1,54280385,54280385
2019-01-02,139.1,155.37,137.76,152.01,138801471,138801471
2019-01-03,152.01,153.64,143.11,146.3,104953535,104953535
2019-01-04,146.3,154.8,143.54,151.97,120827141,120827141
2019-01-05,152.08,159.26,151.2,152.83,120238339,120238339
2019-01-06,152.83,157.4,147.51,153.86,95681339,95681339
2019-01-07,153.89,155.48,147.86,149.34,64310962,64310962
2019-01-08,149.29,151.65,145.2,147.6,65535529,65535529
2019-01-09,147.62,151.5,146.77,148.1,44673066,44673066
2019-01-10,148.11,149.45,121.0,124.95,114437025,114437025
2019-01-11,124.96,127.36,120.08,124.65,67782816,67782816
2019-01-12,124.67,126.19,122.0,123.35,37295866,37295866
2019-01-13,123.35,124.25,111.87,114.16,49521201,49521201
2019-01-14,114.17,130.05,113.94,126.95,66801543,66801543
2019-01-15,126.95,129.4,116.0,118.95,79985529,79985529
2019-01-16,118.93,126.88,118.52,121.48,62314225,62314225
2019-01-17,121.49,122.99,116.8,121.54,53854069,53854069
2019-01-18,121.56,121.98,117.66,119.17,28305971,28305971
2019-01-19,119.16,125.29,119.14,122.6,39715159,39715159
2019-01-20,122.61,123.32,115.68,117.47,53833668,53833668
2019-01-21,117.56,118.5,113.61,115.63,35258073,35258073
2019-01-22,115.62,119.49,111.39,117.81,41777737,41777737
2019-01-23,117.8,118.95,114.8,116.44,26975386,26975386
2019-01-24,116.4,117.15,113.61,116.39,25044265,25044265
2019-01-25,116.4,117.5,114.3,115.11,22977175,22977175
2019-01-26,115.13,118.0,115.0,115.34,16978386,16978386
2019-01-27,115.32,116.15,111.04,112.05,28158012,28158012
2019-01-28,112.04,112.87,100.91,105.5,60050129,60050129
2019-01-29,105.49,106.61,102.22,104.45,33427469,33427469
2019-01-30,104.41,109.8,103.45,108.29,35368520,35368520
2019-01-31,108.29,110.61,105.46,106.44,31234353,31234353
2019-02-01,106.47,108.35,103.77,106.73,25791535,25791535
2019-02-02,106.71,111.15,106.07,110.42,20153872,20153872
2019-02-03,110.41,111.11,105.82,107.36,24605892,24605892
2019-02-04,107.33,109.3,106.57,107.68,17312736,17312736
2019-02-05,107.65,108.18,106.47,107.27,17137008,17137008
2019-02-06,107.28,107.83,101.21,104.5,34984364,34984364
2019-02-07,104.49,106.18,103.82,104.48,15530160,15530160
2019-02-08,104.48,123.0,103.41,119.25,67027886,67027886
2019-02-09,119.32,121.99,117.64,119.19,39061582,39061582
2019-02-10,119.19,126.49,115.81,125.12,45929459,45929459
2019-02-11,125.12,125.28,119.24,120.89,47197595,47197595
2019-02-12,120.88,123.89,118.18,122.41,41603632,41603632
2019-02-13,122.4,126.47,120.7,121.86,39073077,39073077
2019-02-14,121.86,124.5,120.1,120.42,36278326,36278326
2019-02-15,120.47,124.25,120.19,121.67,31111280,31111280
2019-02-16,121.66,124.99,121.54,122.67,26462034,26462034
2019-02-17,122.67,135.61,122.43,133.75,78958054,78958054
2019-02-18,133.77,148.3,132.42,145.69,152756654,152756654
2019-02-19,145.69,150.0,142.36,143.44,109645050,109645050
2019-02-20,143.45,149.52,139.6,148.44,89136482,89136482
2019-02-21,148.42,149.61,142.7,145.69,65199779,65199779
2019-02-22,145.68,148.85,143.85,147.36,53771600,53771600
2019-02-23,147.4,159.6,145.78,157.79,89997516,89997516
2019-02-24,157.75,166.0,131.7,132.1,186688063,186688063
2019-02-25,132.1,141.55,131.89,137.87,110348892,110348892
2019-02-26,137.88,138.41,133.72,136.22,58979934,58979934
2019-02-27,136.22,140.29,126.84,135.02,76519497,76519497
2019-02-28,135.03,139.0,132.1,135.34,78861797,78861797
2019-03-01,135.32,137.95,134.9,135.32,41198722,41198722
2019-03-02,135.32,136.12,130.03,132.56,39467507,39467507
2019-03-03,132.54,134.6,128.01,130.6,29447917,29447917
2019-03-04,130.6,131.11,122.6,125.65,51060349,51060349
2019-03-05,125.68,137.84,125.19,136.72,67740644,67740644
2019-03-06,136.71,140.29,133.33,137.4,58701328,58701328
2019-03-07,137.37,140.2,135.2,136.81,42271691,42271691
2019-03-08,136.82,139.34,130.62,133.52,44879637,44879637
2019-03-09,133.51,138.65,132.93,137.27,38220614,38220614
2019-03-10,137.27,137.5,134.0,135.37,27650702,27650702
2019-03-11,135.37,136.15,131.0,132.67,35285847,35285847
2019-03-12,132.67,135.3,130.77,133.57,25981446,25981446
2019-03-13,133.62,133.65,130.58,131.65,27670734,27670734
2019-03-14,131.69,135.11,128.52,132.2,34099414,34099414
2019-03-15,132.24,137.62,132.18,136.56,39928522,39928522
2019-03-16,136.6,144.47,136.51,140.92,66878173,66878173
2019-03-17,140.94,141.07,137.2,138.67,35051209,35051209
2019-03-18,138.67,142.01,136.1,137.59,39017864,39017864
2019-03-19,137.62,139.38,136.97,138.55,30175322,30175322
2019-03-20,138.56,139.66,136.01,139.01,30757997,30757997
2019-03-21,139.04,139.55,131.21,134.85,42635937,42635937
2019-03-22,134.85,137.2,134.29,135.98,25309122,25309122
2019-03-23,135.92,138.21,135.6,137.28,23922572,23922572
2019-03-24,137.28,137.37,134.75,136.09,27042322,27042322
2019-03-25,136.12,136.83,131.6,133.98,31082445,31082445
2019-03-26,133.97,134.74,132.27,134.18,24490323,24490323
2019-03-27,134.14,140.14,133.84,139.45,43635238,43635238
2019-03-28,139.46,139.57,137.3,137.86,22543474,22543474
2019-03-29,137.85,143.6,137.62,143.25,33098245,33098245
2019-03-30,143.25,145.89,140.06,142.46,36382647,36382647
2019-03-31,142.44,142.5,140.42,141.38,20131931,20131931
2019-04-01,141.41,143.08,139.57,141.24,33234998,33234998
2019-04-02,141.24,165.6,141.0,163.31,138094679,138094679
2019-04-03,163.26,177.81,149.23,159.96,225523896,225523896
2019-04-04,159.96,164.0,152.8,157.36,109082183,109082183
2019-04-05,157.33,167.83,155.94,164.77,84123101,84123101
2019-04-06,164.84,172.77,159.2,165.5,87657058,87657058
2019-04-07,165.56,175.43,164.06,174.21,78876773,78876773
2019-04-08,174.29,185.87,170.9,178.72,156417981,156417981
2019-04-09,178.71,179.17,171.05,174.6,75745619,75745619
2019-04-10,174.58,183.77,168.0,177.12,93283836,93283836
2019-04-11,177.12,177.48,158.27,164.07,110201659,110201659
2019-04-12,164.06,166.5,158.11,163.19,51556919,51556919
2019-04-13,163.2,165.37,160.74,162.99,29247030,29247030
2019-04-14,162.99,168.11,161.2,167.23,30640985,30640985
2019-04-15,167.21,168.81,155.7,159.95,57215098,57215098
2019-04-16,159.91,166.73,159.41,165.37,39245823,39245823
2019-04-17,165.41,167.28,163.78,165.75,37678036,37678036
2019-04-18,165.75,175.2,165.04,173.33,68031293,68031293
2019-04-19,173.34,173.55,168.59,172.64,54991300,54991300
2019-04-20,172.66,176.97,169.87,172.88,43939979,43939979
2019-04-21,172.89,173.48,164.82,168.59,47781349,47781349
2019-04-22,168.59,172.3,167.0,170.52,45832751,45832751
2019-04-23,170.52,175.83,167.78,169.16,62784241,62784241
2019-04-24,169.15,169.87,159.26,164.78,70076178,70076178
2019-04-25,164.78,165.49,150.35,154.72,67326464,67326464
2019-04-26,154.7,162.56,151.4,157.95,78334214,78334214
2019-04-27,157.93,166.24,156.35,159.31,34294277,34294277
2019-04-28,159.32,160.24,156.92,157.85,24304182,24304182
2019-04-29,157.86,159.05,152.0,155.11,37892463,37892463
2019-04-30,155.14,162.89,155.11,161.83,48352308,48352308
2019-05-01,161.85,163.88,158.36,160.19,30965351,30965351
2019-05-02,160.2,163.48,158.5,161.81,46716417,46716417
2019-05-03,161.82,170.86,160.99,168.06,69185162,69185162
2019-05-04,168.1,171.3,159.76,163.7,51596174,51596174
2019-05-05,163.71,165.36,159.18,163.05,28659516,28659516
2019-05-06,163.05,178.05,157.55,173.0,86112232,86112232
2019-05-07,172.98,182.76,167.89,169.18,129206700,129206700
2019-05-08,169.07,173.17,164.8,170.85,50307994,50307994
2019-05-09,170.88,173.88,166.57,170.9,48482365,48482365
2019-05-10,170.96,176.7,168.46,172.91,73717438,73717438
2019-05-11,172.92,205.23,172.92,190.2,167180496,167180496
2019-05-12,190.2,204.32,181.0,188.11,157611011,157611011
2019-05-13,188.07,206.87,185.32,195.84,131102303,131102303
2019-05-14,195.83,219.81,194.19,216.4,179717430,179717430
2019-05-15,216.4,250.27,216.21,248.1,135054369,135054369
2019-05-16,248.06,279.76,241.76,264.25,452410350,452410350
2019-05-17,264.35,268.74,223.43,244.3,366429299,366429299
2019-05-18,244.31,248.0,230.62,233.6,160450040,160450040
2019-05-19,233.57,264.0,231.77,259.51,207383027,207383027
2019-05-20,259.37,259.49,238.0,250.37,165783106,165783106
2019-05-21,250.48,262.0,246.06,253.43,146749988,146749988
2019-05-22,253.35,260.18,239.63,243.64,149006735,149006735
2019-05-23,243.68,247.34,231.1,244.56,144051488,144051488
2019-05-24,244.63,254.35,241.54,248.87,111294049,111294049
2019-05-25,248.84,257.33,247.22,250.22,83665127,83665127
2019-05-26,250.17,269.4,245.11,264.45,115089467,115089467
2019-05-27,264.35,279.59,260.0,270.53,170250734,170250734
2019-05-28,270.7,275.95,264.45,271.03,110617403,110617403
2019-05-29,271.08,274.04,260.05,268.83,102868997,102868997
2019-05-30,268.92,288.62,240.14,254.56,289930479,289930479
2019-05-31,254.59,268.72,245.21,267.9,154783065,154783065
2019-06-01,267.9,275.5,260.68,264.33,121851235,121851235
2019-06-02,264.33,273.2,263.2,268.88,80960737,80960737
2019-06-03,268.87,270.0,248.0,249.91,103602836,103602836
2019-06-04,250.02,251.67,234.39,241.39,154709331,154709331
2019-06-05,241.46,250.41,237.37,245.63,81839286,81839286
2019-06-06,245.62,250.66,235.01,248.76,72417630,72417630
2019-06-07,248.77,253.28,243.46,248.77,87644279,87644279
2019-06-08,248.78,250.53,240.37,243.25,46293916,46293916
2019-06-09,243.33,244.53,226.56,230.98,74594101,74594101
2019-06-10,231.02,247.45,227.03,246.51,75090336,75090336
2019-06-11,246.61,247.8,236.49,244.29,57549753,57549753
2019-06-12,244.36,261.87,242.2,261.15,84660448,84660448
2019-06-13,261.13,262.98,253.69,254.67,75447391,75447391
2019-06-14,254.67,264.26,251.75,262.47,84045849,84045849
2019-06-15,262.48,272.27,260.61,267.82,76053046,76053046
2019-06-16,267.78,277.06,263.31,267.73,123848161,123848161
2019-06-17,267.73,276.0,266.81,273.16,91807270,91807270
2019-06-18,273.14,273.58,261.45,264.66,85335852,85335852
2019-06-19,264.68,270.0,263.59,268.14,55665919,55665919
2019-06-20,268.16,273.63,265.71,271.22,53998507,53998507
2019-06-21,271.27,295.94,271.22,294.35,148641528,148641528
2019-06-22,294.25,314.39,289.69,310.79,222036096,222036096
2019-06-23,310.7,321.7,305.58,308.52,131252843,131252843
2019-06-24,308.42,314.41,298.0,311.64,108439071,108439071
2019-06-25,311.65,318.99,307.0,318.26,108143161,108143161
2019-06-26,318.29,366.8,315.57,339.39,341534154,341534154
2019-06-27,339.53,347.0,280.01,298.35,315174509,315174509
2019-06-28,298.35,313.58,295.22,311.05,161838706,161838706
2019-06-29,310.95,324.74,295.18,317.62,130425514,130425514
2019-06-30,317.64,323.5,290.12,292.7,149527443,149527443
2019-07-01,292.89,303.49,280.13,295.07,142871936,142871936
2019-07-02,295.03,297.57,272.65,291.48,140020251,140020251
2019-07-03,291.47,302.89,285.0,301.14,109262202,109262202
2019-07-04,301.11,302.74,280.53,282.73,79507234,79507234
2019-07-05,282.86,294.89,280.78,287.47,75165110,75165110
2019-07-06,287.32,296.71,285.28,288.29,57137782,57137782
2019-07-07,288.29,309.69,284.25,304.72,73170809,73170809
2019-07-08,304.72,313.74,300.78,311.97,88890021,88890021
2019-07-09,311.96,318.19,302.69,307.46,96199378,96199378
2019-07-10,307.46,314.18,281.04,289.23,135779813,135779813
2019-07-11,289.23,289.23,262.12,268.63,136450969,136450969
2019-07-12,268.67,278.99,266.21,274.62,72743548,72743548
2019-07-13,274.53,275.04,262.2,268.79,55323572,55323572
2019-07-14,268.8,269.74,222.81,225.85,130785858,130785858
2019-07-15,225.83,235.58,203.08,228.2,159784811,159784811
2019-07-16,228.2,234.5,192.25,198.88,151473621,151473621
2019-07-17,198.94,219.86,191.84,210.81,143020071,143020071
2019-07-18,210.8,229.65,205.71,225.73,132637638,132637638
2019-07-19,225.75,226.23,212.52,220.73,81600507,81600507
2019-07-20,220.84,235.09,219.78,228.2,74182517,74182517
2019-07-21,228.25,229.66,216.99,225.38,60421739,60421739
2019-07-22,225.49,228.34,212.25,217.51,59602149,59602149
2019-07-23,217.59,219.55,208.36,212.48,67930201,67930201
2019-07-24,212.55,218.28,202.0,216.31,69281797,69281797
2019-07-25,216.31,225.12,215.23,219.14,62017449,62017449
2019-07-26,219.14,220.0,212.71,218.81,42839496,42839496
2019-07-27,218.81,223.3,203.0,207.3,63931823,63931823
2019-07-28,207.3,213.52,198.24,211.62,45414505,45414505
2019-07-29,211.58,215.83,206.59,210.89,47853275,47853275
2019-07-30,210.84,214.36,204.4,209.58,46627086,46627086
2019-07-31,209.57,218.79,209.2,218.42,44416634,44416634
2019-08-01,218.42,219.39,210.54,216.84,40054998,40054998
2019-08-02,216.8,222.18,214.31,217.61,45116694,45116694
2019-08-03,217.69,224.51,216.62,222.14,40285734,40285734
2019-08-04,222.14,223.34,216.9,221.79,29836777,29836777
2019-08-05,221.79,236.25,221.79,233.54,70962003,70962003
2019-08-06,233.53,239.15,223.03,226.28,78590684,78590684
2019-08-07,226.31,231.25,220.95,226.1,63135096,63135096
2019-08-08,226.11,228.5,215.51,221.39,52730777,52730777
2019-08-09,221.38,221.79,207.3,210.53,49415315,49415315
2019-08-10,210.52,215.0,202.6,206.48,52534644,52534644
2019-08-11,206.48,216.94,206.14,216.42,39875149,39875149
2019-08-12,216.41,216.81,209.75,211.41,26091487,26091487
2019-08-13,211.58,214.3,204.0,209.3,34861802,34861802
2019-08-14,209.31,209.9,183.49,187.1,63597043,63597043
2019-08-15,187.08,189.95,181.23,188.03,44183760,44183760
2019-08-16,187.98,188.39,178.04,184.88,51945182,51945182
2019-08-17,184.83,187.0,181.83,185.59,25599796,25599796
2019-08-18,185.67,197.91,183.35,194.33,33655229,33655229
2019-08-19,194.32,203.59,192.7,202.28,47675347,47675347
2019-08-20,202.24,202.75,194.45,196.6,37412398,37412398
2019-08-21,196.55,197.2,179.53,187.45,53434048,53434048
2019-08-22,187.45,195.14,182.8,190.35,46426395,46426395
2019-08-23,190.36,196.19,188.16,194.02,37022930,37022930
2019-08-24,194.02,194.09,185.63,190.6,31786227,31786227
2019-08-25,190.6,192.4,182.8,186.54,31935951,31935951
2019-08-26,186.54,193.7,186.0,188.67,48298621,48298621
2019-08-27,188.61,189.49,184.75,187.24,29513243,29513243
2019-08-28,187.3,188.25,166.48,173.03,59498959,59498959
2019-08-29,173.03,173.5,163.61,169.01,49838097,49838097
2019-08-30,169.03,170.77,165.55,168.5,40216956,40216956
2019-08-31,168.48,174.98,165.63,171.57,32983642,32983642
2019-09-01,171.52,173.42,167.61,170.74,32627380,32627380
2019-09-02,170.73,181.0,170.02,178.05,51446380,51446380
2019-09-03,178.0,183.0,174.09,178.75,58621819,58621819
2019-09-04,178.79,180.14,173.0,174.72,50629395,50629395
2019-09-05,174.7,176.19,168.1,173.75,40247496,40247496
2019-09-06,173.74,177.87,165.0,169.08,54567316,54567316
2019-09-07,169.11,180.8,168.3,177.62,44282963,44282963
2019-09-08,177.58,184.18,176.13,181.19,52424648,52424648
2019-09-09,181.18,185.38,176.01,180.54,49340881,49340881
2019-09-10,180.52,184.36,177.0,179.81,43067898,43067898
2019-09-11,179.87,182.8,173.0,178.28,49657474,49657474
2019-09-12,178.3,182.38,176.62,180.72,36419973,36419973
2019-09-13,180.71,181.38,177.54,180.95,47382425,47382425
2019-09-14,180.96,188.79,179.75,188.13,51424561,51424561
2019-09-15,188.14,190.45,185.76,189.03,54373471,54373471
2019-09-16,189.05,199.44,188.3,197.22,106449156,106449156
2019-09-17,197.23,215.13,195.74,207.84,145945114,145945114
2019-09-18,207.85,217.27,207.66,210.21,114703107,114703107
2019-09-19,210.27,223.94,202.3,220.24,179595728,179595728
2019-09-20,220.26,221.54,212.05,218.03,95069640,95069640
2019-09-21,218.01,221.5,213.2,215.05,90638548,90638548
2019-09-22,215.04,215.61,206.1,211.2,93662351,93662351
2019-09-23,211.2,211.68,198.65,201.29,80922890,80922890
2019-09-24,201.25,202.98,150.03,165.81,263412071,263412071
2019-09-25,165.72,174.85,161.88,169.96,147619414,147619414
2019-09-26,169.96,171.01,152.11,165.92,127948136,127948136
2019-09-27,165.92,176.72,161.03,173.79,106461443,106461443
2019-09-28,173.83,175.49,168.0,173.49,90120971,90120971
2019-09-29,173.5,174.5,164.12,169.24,69327213,69327213
2019-09-30,169.26,181.24,165.01,180.85,100443187,100443187
2019-10-01,180.89,185.53,173.19,175.66,109337395,109337395
2019-10-02,175.65,181.29,173.65,180.24,61530973,61530973
2019-10-03,180.24,180.72,169.55,174.69,62001237,62001237
2019-10-04,174.71,178.98,170.74,175.55,58470302,58470302
2019-10-05,175.55,176.71,172.02,176.25,48647162,48647162
2019-10-06,176.23,177.04,167.68,170.1,54241930,54241930
2019-10-07,170.08,182.32,168.68,179.85,87617964,87617964
2019-10-08,179.88,184.87,177.0,180.6,72432729,72432729
2019-10-09,180.61,195.53,178.96,192.62,105551736,105551736
2019-10-10,192.61,194.2,186.88,191.14,83367952,83367952
2019-10-11,191.18,196.65,179.41,180.72,115872479,115872479
2019-10-12,180.65,184.64,177.59,179.68,52895345,52895345
2019-10-13,179.65,184.95,178.52,180.99,45067340,45067340
2019-10-14,180.98,187.54,180.43,186.72,51494870,51494870
2019-10-15,186.7,188.37,175.96,180.49,73998014,73998014
2019-10-16,180.52,181.44,171.81,174.47,61180262,61180262
2019-10-17,174.52,178.96,172.61,177.16,52578052,52578052
2019-10-18,177.17,177.44,168.66,172.74,55285684,55285684
2019-10-19,172.78,174.98,169.44,171.79,51269466,51269466
2019-10-20,171.84,176.88,169.21,175.22,51654250,51654250
2019-10-21,175.18,177.9,171.59,173.98,47204344,47204344
2019-10-22,174.0,175.04,170.3,171.2,44176123,44176123
2019-10-23,171.19,171.49,153.45,162.35,121126428,121126428
2019-10-24,162.35,163.72,158.72,160.38,62419095,62419095
2019-10-25,160.39,187.78,160.25,181.5,157496890,157496890
2019-10-26,181.53,197.74,173.8,179.49,222906937,222906937
2019-10-27,179.42,188.7,176.22,183.75,132329593,132329593
2019-10-28,183.84,189.48,180.35,181.72,106933716,106933716
2019-10-29,181.67,192.74,181.26,190.46,99024969,99024969
2019-10-30,190.45,191.71,179.28,183.13,99508269,99508269
2019-10-31,183.14,185.27,177.66,182.18,74696032,74696032
2019-11-01,182.19,184.5,177.02,182.85,60092727,60092727
2019-11-02,182.86,186.0,181.53,182.91,32936676,32936676
2019-11-03,182.9,184.7,178.95,181.54,42260620,42260620
2019-11-04,181.53,188.64,180.36,185.71,59357371,59357371
2019-11-05,185.71,192.51,182.22,188.68,73036074,73036074
2019-11-06,188.65,195.09,187.72,191.16,65471595,65471595
2019-11-07,191.16,192.27,184.59,186.68,58150631,58150631
2019-11-08,186.67,188.26,181.41,183.74,67305417,67305417
2019-11-09,183.71,185.79,182.63,184.89,35441967,35441967
2019-11-10,184.86,191.58,183.3,188.96,51648623,51648623
2019-11-11,188.96,190.19,184.06,184.98,47746876,47746876
2019-11-12,184.98,187.65,182.41,187.09,47636043,47636043
2019-11-13,187.09,189.66,185.3,188.11,36936429,36936429
2019-11-14,188.07,188.72,183.34,184.92,45523714,45523714
2019-11-15,184.93,186.7,177.67,180.0,74217250,74217250
2019-11-16,179.99,183.46,179.3,182.37,31378510,31378510
2019-11-17,182.37,186.09,180.0,183.82,36509968,36509968
2019-11-18,183.82,184.06,175.01,178.2,52985734,52985734
2019-11-19,178.2,178.52,172.65,175.94,48414106,48414106
2019-11-20,175.93,177.41,173.5,174.72,38001672,38001672
2019-11-21,174.75,175.85,157.26,161.01,78641896,78641896
2019-11-22,161.02,162.79,138.0,149.56,147595324,147595324
2019-11-23,149.55,154.33,146.11,151.84,55595157,55595157
2019-11-24,151.84,152.86,138.62,139.96,51503705,51503705
2019-11-25,139.99,151.5,131.45,145.69,106186791,106186791
2019-11-26,145.81,149.97,143.37,147.47,51873405,51873405
2019-11-27,147.47,155.54,140.84,152.62,83505998,83505998
2019-11-28,152.61,154.63,149.09,150.72,48324220,48324220
2019-11-29,150.69,157.6,150.23,154.57,50649319,50649319
2019-11-30,154.54,155.25,149.7,151.37,34617912,34617912
2019-12-01,151.43,152.49,145.79,150.73,51148792,51148792
2019-12-02,150.72,151.42,146.71,148.65,34768563,34768563
2019-12-03,148.66,149.93,145.77,147.17,29061161,29061161
2019-12-04,147.19,151.98,143.15,145.38,63840615,63840615
2019-12-05,145.45,149.02,143.64,148.1,43777241,43777241
2019-12-06,148.11,149.77,145.74,148.45,32549526,32549526
2019-12-07,148.46,149.49,146.85,147.14,20799551,20799551
2019-12-08,147.16,151.62,146.11,150.44,30606289,30606289
2019-12-09,150.44,151.19,146.56,147.38,36345702,36345702
2019-12-10,147.4,148.57,143.81,145.56,29746845,29746845
2019-12-11,145.53,146.34,142.12,143.39,22772651,22772651
2019-12-12,143.41,145.85,139.24,144.87,37425277,37425277
2019-12-13,144.87,146.0,142.8,144.8,23203419,23203419
2019-12-14,144.8,145.07,141.18,141.79,18027581,18027581
2019-12-15,141.79,144.12,139.92,142.46,21495196,21495196
2019-12-16,142.46,142.72,127.93,132.73,63632055,63632055
2019-12-17,132.72,132.98,119.11,121.88,71709329,71709329
2019-12-18,121.88,134.87,116.26,132.78,110566290,110566290
2019-12-19,132.8,134.0,125.69,128.1,53766864,53766864
2019-12-20,128.1,129.39,125.84,128.19,27266605,27266605
2019-12-21,128.19,128.4,126.5,126.99,17199278,17199278
2019-12-22,127.0,133.07,126.82,132.09,32938501,32938501
2019-12-23,132.12,135.1,126.0,127.8,55501305,55501305
2019-12-24,127.8,129.69,126.61,127.75,25667665,25667665
2019-12-25,127.7,127.84,123.07,125.09,28144469,28144469
2019-12-26,125.09,132.26,124.32,125.58,34943780,34943780
2019-12-27,125.58,127.1,121.91,126.29,30020098,30020098
2019-12-28,126.28,129.68,125.84,128.11,25177121,25177121
2019-12-29,128.11,138.07,127.52,134.36,41893078,41893078
2019-12-30,134.36,136.24,130.3,131.59,42636559,42636559
2019-12-31,131.61,133.68,128.17,129.16,34678632,34678632
2020-01-01,129.16,133.05,128.68,130.77,18952318,18952318
2020-01-02,130.72,130.78,126.38,127.19,27486853,27486853
2020-01-03,127.19,135.14,125.88,134.35,54139288,54139288
2020-01-04,134.37,135.85,132.5,134.2,24641135,24641135
2020-01-05,134.2,138.19,134.19,135.37,34593687,34593687
2020-01-06,135.37,144.41,134.86,144.15,57400544,57400544
2020-01-07,144.14,145.31,138.76,142.8,63861666,63861666
2020-01-08,142.8,147.77,137.03,140.72,81184999,81184999
2020-01-09,140.76,141.5,135.3,137.74,50611452,50611452
2020-01-10,137.73,145.17,135.32,144.84,57377525,57377525
2020-01-11,144.83,148.05,142.09,142.38,53149360,53149360
2020-01-12,142.4,146.6,141.76,146.54,33112850,33112850
2020-01-13,146.56,147.0,142.27,143.58,29888095,29888095
2020-01-14,143.58,171.7,143.51,165.64,173492006,173492006
2020-01-15,165.6,171.98,159.2,166.4,119239937,119239937
2020-01-16,166.4,167.4,157.8,164.21,74038650,74038650
2020-01-17,164.24,174.81,162.14,169.85,129909265,129909265
2020-01-18,169.92,179.5,164.92,174.14,119388338,119388338
2020-01-19,174.1,178.05,161.66,166.79,105691368,105691368
2020-01-20,166.79,169.33,161.24,166.87,59292534,59292534
2020-01-21,166.86,170.32,164.8,169.49,51615232,51615232
2020-01-22,169.48,171.47,166.03,168.07,45903134,45903134
2020-01-23,168.07,168.2,159.21,162.81,60971659,60971659
2020-01-24,162.85,164.45,155.55,162.54,68980724,68980724
2020-01-25,162.51,162.79,157.61,160.35,35196608,35196608
2020-01-26,160.36,168.08,159.41,167.86,41239031,41239031
2020-01-27,167.91,172.56,165.22,170.08,61846624,61846624
2020-01-28,170.04,176.2,170.03,175.64,81649497,81649497
2020-01-29,175.58,178.45,173.33,173.72,55988230,55988230
2020-01-30,173.68,187.0,170.93,184.69,85164074,85164074
2020-01-31,184.71,185.82,175.22,179.99,69633052,69633052
2020-02-01,179.94,184.28,179.23,183.6,47263178,47263178
2020-02-02,183.63,193.43,179.1,188.44,104105613,104105613
